id,sbi
20231021_500101036_00:00,0.2646714262664318
20231021_500101036_00:20,0.26573482900857925
20231021_500101036_00:40,0.26707498356699944
20231021_500101036_01:00,0.268720593303442
20231021_500101036_01:20,0.27026841416954994
20231021_500101036_01:40,0.2721153385937214
20231021_500101036_02:00,0.27394574135541916
20231021_500101036_02:20,0.2759559266269207
20231021_500101036_02:40,0.27891144156455994
20231021_500101036_03:00,0.28185630217194557
20231021_500101036_03:20,0.2855699323117733
20231021_500101036_03:40,0.2900201827287674
20231021_500101036_04:00,0.2945840358734131
20231021_500101036_04:20,0.30008070170879364
20231021_500101036_04:40,0.30904054641723633
20231021_500101036_05:00,0.32542817294597626
20231021_500101036_05:20,0.34519992768764496
20231021_500101036_05:40,0.36817029118537903
20231021_500101036_06:00,0.3936656564474106
20231021_500101036_06:20,0.42400144040584564
20231021_500101036_06:40,0.4581097513437271
20231021_500101036_07:00,0.5006842315196991
20231021_500101036_07:20,0.5441011488437653
20231021_500101036_07:40,0.5839666724205017
20231021_500101036_08:00,0.6268218904733658
20231021_500101036_08:20,0.675380527973175
20231021_500101036_08:40,0.725671648979187
20231021_500101036_09:00,0.775049477815628
20231021_500101036_09:20,0.8258786797523499
20231021_500101036_09:40,0.8785485476255417
20231021_500101036_10:00,0.9345360100269318
20231021_500101036_10:20,1.004071906208992
20231021_500101036_10:40,1.0897977650165558
20231021_500101036_11:00,1.191651076078415
20231021_500101036_11:20,1.3038739562034607
20231021_500101036_11:40,1.4011402428150177
20231021_500101036_12:00,1.4748874306678772
20231021_500101036_12:20,1.5334884822368622
20231021_500101036_12:40,1.5852950513362885
20231021_500101036_13:00,1.6265273094177246
20231021_500101036_13:20,1.6665342450141907
20231021_500101036_13:40,1.695580780506134
20231021_500101036_14:00,1.7068298161029816
20231021_500101036_14:20,1.7003348469734192
20231021_500101036_14:40,1.679108440876007
20231021_500101036_15:00,1.6481707990169525
20231021_500101036_15:20,1.6079506278038025
20231021_500101036_15:40,1.557597815990448
20231021_500101036_16:00,1.4898744225502014
20231021_500101036_16:20,1.4217723906040192
20231021_500101036_16:40,1.3500761985778809
20231021_500101036_17:00,1.2797337770462036
20231021_500101036_17:20,1.2086725234985352
20231021_500101036_17:40,1.1202451586723328
20231021_500101036_18:00,1.029014140367508
20231021_500101036_18:20,0.9444321691989899
20231021_500101036_18:40,0.8684369176626205
20231021_500101036_19:00,0.7951854169368744
20231021_500101036_19:20,0.7236300408840179
20231021_500101036_19:40,0.6646504998207092
20231021_500101036_20:00,0.6186441704630852
20231021_500101036_20:20,0.5777030438184738
20231021_500101036_20:40,0.5382464453577995
20231021_500101036_21:00,0.4986320808529854
20231021_500101036_21:20,0.458417646586895
20231021_500101036_21:40,0.41946835815906525
20231021_500101036_22:00,0.39038896560668945
20231021_500101036_22:20,0.3675868734717369
20231021_500101036_22:40,0.34720297902822495
20231021_500101036_23:00,0.32820872962474823
20231021_500101036_23:20,0.31254082918167114
20231021_500101036_23:40,0.3012479841709137
20231022_500101036_00:00,1.276203989982605
20231022_500101036_00:20,1.290959119796753
20231022_500101036_00:40,1.303749829530716
20231022_500101036_01:00,1.3201139867305756
20231022_500101036_01:20,1.335473358631134
20231022_500101036_01:40,1.350530982017517
20231022_500101036_02:00,1.3614088296890259
20231022_500101036_02:20,1.3725180923938751
20231022_500101036_02:40,1.38394296169281
20231022_500101036_03:00,1.3948613405227661
20231022_500101036_03:20,1.40392005443573
20231022_500101036_03:40,1.4125671982765198
20231022_500101036_04:00,1.4227136969566345
20231022_500101036_04:20,1.4333568513393402
20231022_500101036_04:40,1.4424780011177063
20231022_500101036_05:00,1.4506910741329193
20231022_500101036_05:20,1.461014747619629
20231022_500101036_05:40,1.4719876646995544
20231022_500101036_06:00,1.4837229251861572
20231022_500101036_06:20,1.4974141120910645
20231022_500101036_06:40,1.5102890133857727
20231022_500101036_07:00,1.5203765034675598
20231022_500101036_07:20,1.5277333557605743
20231022_500101036_07:40,1.5352009236812592
20231022_500101036_08:00,1.5435025095939636
20231022_500101036_08:20,1.5516602993011475
20231022_500101036_08:40,1.5634313225746155
20231022_500101036_09:00,1.5803506970405579
20231022_500101036_09:20,1.5988054871559143
20231022_500101036_09:40,1.6154634952545166
20231022_500101036_10:00,1.6299720108509064
20231022_500101036_10:20,1.6462129354476929
20231022_500101036_10:40,1.6633214056491852
20231022_500101036_11:00,1.6801324486732483
20231022_500101036_11:20,1.6971004009246826
20231022_500101036_11:40,1.7150333523750305
20231022_500101036_12:00,1.7364081740379333
20231022_500101036_12:20,1.7588523030281067
20231022_500101036_12:40,1.7821188271045685
20231022_500101036_13:00,1.8056273460388184
20231022_500101036_13:20,1.8289066851139069
20231022_500101036_13:40,1.8496149778366089
20231022_500101036_14:00,1.870596557855606
20231022_500101036_14:20,1.8918035924434662
20231022_500101036_14:40,1.9137254357337952
20231022_500101036_15:00,1.9355985522270203
20231022_500101036_15:20,1.9547304511070251
20231022_500101036_15:40,1.9735242426395416
20231022_500101036_16:00,1.987827867269516
20231022_500101036_16:20,1.9991064071655273
20231022_500101036_16:40,2.0094983279705048
20231022_500101036_17:00,2.0180898904800415
20231022_500101036_17:20,2.0218506455421448
20231022_500101036_17:40,2.0185136795043945
20231022_500101036_18:00,2.0093096792697906
20231022_500101036_18:20,1.9984415173530579
20231022_500101036_18:40,1.984509527683258
20231022_500101036_19:00,1.971200853586197
20231022_500101036_19:20,1.9526131451129913
20231022_500101036_19:40,1.9281643629074097
20231022_500101036_20:00,1.8988794088363647
20231022_500101036_20:20,1.8647253513336182
20231022_500101036_20:40,1.829143464565277
20231022_500101036_21:00,1.7916680872440338
20231022_500101036_21:20,1.7540070414543152
20231022_500101036_21:40,1.7043620347976685
20231022_500101036_22:00,1.6547845304012299
20231022_500101036_22:20,1.603119969367981
20231022_500101036_22:40,1.5465936064720154
20231022_500101036_23:00,1.4841967821121216
20231022_500101036_23:20,1.4223706722259521
20231022_500101036_23:40,1.3630267977714539
20231023_500101036_00:00,1.004752591252327
20231023_500101036_00:20,1.0135872662067413
20231023_500101036_00:40,1.0242138803005219
20231023_500101036_01:00,1.0357370972633362
20231023_500101036_01:20,1.0471543669700623
20231023_500101036_01:40,1.0586555302143097
20231023_500101036_02:00,1.0704165697097778
20231023_500101036_02:20,1.0824859887361526
20231023_500101036_02:40,1.0930129140615463
20231023_500101036_03:00,1.1045265197753906
20231023_500101036_03:20,1.1145056784152985
20231023_500101036_03:40,1.1226998269557953
20231023_500101036_04:00,1.130969226360321
20231023_500101036_04:20,1.1381997913122177
20231023_500101036_04:40,1.1456196755170822
20231023_500101036_05:00,1.1553955078125
20231023_500101036_05:20,1.1690932512283325
20231023_500101036_05:40,1.1875247955322266
20231023_500101036_06:00,1.2094976007938385
20231023_500101036_06:20,1.2333828210830688
20231023_500101036_06:40,1.2600114941596985
20231023_500101036_07:00,1.2913575768470764
20231023_500101036_07:20,1.3522318005561829
20231023_500101036_07:40,1.5756268799304962
20231023_500101036_08:00,2.4100181460380554
20231023_500101036_08:20,4.427645802497864
20231023_500101036_08:40,6.93833589553833
20231023_500101036_09:00,9.496210813522339
20231023_500101036_09:20,11.744664907455444
20231023_500101036_09:40,13.635165691375732
20231023_500101036_10:00,14.97288703918457
20231023_500101036_10:20,15.864137411117554
20231023_500101036_10:40,16.467323303222656
20231023_500101036_11:00,16.586732864379883
20231023_500101036_11:20,16.50335431098938
20231023_500101036_11:40,16.365673542022705
20231023_500101036_12:00,16.138031482696533
20231023_500101036_12:20,15.798492431640625
20231023_500101036_12:40,15.438735485076904
20231023_500101036_13:00,15.068274736404419
20231023_500101036_13:20,14.662004709243774
20231023_500101036_13:40,14.254722595214844
20231023_500101036_14:00,13.816418647766113
20231023_500101036_14:20,13.31572413444519
20231023_500101036_14:40,12.69218921661377
20231023_500101036_15:00,11.91763162612915
20231023_500101036_15:20,10.906507968902588
20231023_500101036_15:40,9.447818994522095
20231023_500101036_16:00,7.323523759841919
20231023_500101036_16:20,4.758293628692627
20231023_500101036_16:40,2.0741747319698334
20231023_500101036_17:00,0.6512480974197388
