id,sbi
20231021_500101020_00:00,-4.0260561036120635e-05
20231021_500101020_00:20,-4.0260561036120635e-05
20231021_500101020_00:40,-4.0260561036120635e-05
20231021_500101020_01:00,-4.0260561036120635e-05
20231021_500101020_01:20,-4.0260561036120635e-05
20231021_500101020_01:40,-4.0260561036120635e-05
20231021_500101020_02:00,-4.0260561036120635e-05
20231021_500101020_02:20,-4.0260561036120635e-05
20231021_500101020_02:40,-4.0260561036120635e-05
20231021_500101020_03:00,-4.0260561036120635e-05
20231021_500101020_03:20,-4.0260561036120635e-05
20231021_500101020_03:40,-4.0260561036120635e-05
20231021_500101020_04:00,-4.0260561036120635e-05
20231021_500101020_04:20,-4.0260561036120635e-05
20231021_500101020_04:40,-4.0260561036120635e-05
20231021_500101020_05:00,-4.0260561036120635e-05
20231021_500101020_05:20,-4.0260561036120635e-05
20231021_500101020_05:40,-4.0260561036120635e-05
20231021_500101020_06:00,-4.0260561036120635e-05
20231021_500101020_06:20,-4.0260561036120635e-05
20231021_500101020_06:40,-4.0260561036120635e-05
20231021_500101020_07:00,-4.0260561036120635e-05
20231021_500101020_07:20,-4.0260561036120635e-05
20231021_500101020_07:40,-4.0260561036120635e-05
20231021_500101020_08:00,-4.0260561036120635e-05
20231021_500101020_08:20,-4.0260561036120635e-05
20231021_500101020_08:40,-4.0260561036120635e-05
20231021_500101020_09:00,-4.0260561036120635e-05
20231021_500101020_09:20,-4.0260561036120635e-05
20231021_500101020_09:40,-4.0260561036120635e-05
20231021_500101020_10:00,-4.0260561036120635e-05
20231021_500101020_10:20,-4.0260561036120635e-05
20231021_500101020_10:40,-4.0260561036120635e-05
20231021_500101020_11:00,-4.0260561036120635e-05
20231021_500101020_11:20,-4.0260561036120635e-05
20231021_500101020_11:40,-4.0260561036120635e-05
20231021_500101020_12:00,-4.0260561036120635e-05
20231021_500101020_12:20,-4.0260561036120635e-05
20231021_500101020_12:40,-4.0260561036120635e-05
20231021_500101020_13:00,-4.0260561036120635e-05
20231021_500101020_13:20,-4.0260561036120635e-05
20231021_500101020_13:40,-4.0260561036120635e-05
20231021_500101020_14:00,-4.0260561036120635e-05
20231021_500101020_14:20,-4.0260561036120635e-05
20231021_500101020_14:40,-4.0260561036120635e-05
20231021_500101020_15:00,-4.0260561036120635e-05
20231021_500101020_15:20,-4.0260561036120635e-05
20231021_500101020_15:40,-4.0260561036120635e-05
20231021_500101020_16:00,-4.0260561036120635e-05
20231021_500101020_16:20,-4.0260561036120635e-05
20231021_500101020_16:40,-4.0260561036120635e-05
20231021_500101020_17:00,-4.0260561036120635e-05
20231021_500101020_17:20,-4.0260561036120635e-05
20231021_500101020_17:40,-4.0260561036120635e-05
20231021_500101020_18:00,-4.0260561036120635e-05
20231021_500101020_18:20,-4.0260561036120635e-05
20231021_500101020_18:40,-4.0260561036120635e-05
20231021_500101020_19:00,-4.0260561036120635e-05
20231021_500101020_19:20,-4.0260561036120635e-05
20231021_500101020_19:40,-4.0260561036120635e-05
20231021_500101020_20:00,-4.0260561036120635e-05
20231021_500101020_20:20,-4.0260561036120635e-05
20231021_500101020_20:40,-4.0260561036120635e-05
20231021_500101020_21:00,-4.0260561036120635e-05
20231021_500101020_21:20,-4.0260561036120635e-05
20231021_500101020_21:40,-4.0260561036120635e-05
20231021_500101020_22:00,-4.0260561036120635e-05
20231021_500101020_22:20,-4.0260561036120635e-05
20231021_500101020_22:40,-4.0260561036120635e-05
20231021_500101020_23:00,-4.0260561036120635e-05
20231021_500101020_23:20,-4.0260561036120635e-05
20231021_500101020_23:40,-4.0260561036120635e-05
20231022_500101020_00:00,-4.0260561036120635e-05
20231022_500101020_00:20,-4.0260561036120635e-05
20231022_500101020_00:40,-4.0260561036120635e-05
20231022_500101020_01:00,-4.0260561036120635e-05
20231022_500101020_01:20,-4.0260561036120635e-05
20231022_500101020_01:40,-4.0260561036120635e-05
20231022_500101020_02:00,-4.0260561036120635e-05
20231022_500101020_02:20,-4.0260561036120635e-05
20231022_500101020_02:40,-4.0260561036120635e-05
20231022_500101020_03:00,-4.0260561036120635e-05
20231022_500101020_03:20,-4.0260561036120635e-05
20231022_500101020_03:40,-4.0260561036120635e-05
20231022_500101020_04:00,-4.0260561036120635e-05
20231022_500101020_04:20,-4.0260561036120635e-05
20231022_500101020_04:40,-4.0260561036120635e-05
20231022_500101020_05:00,-4.0260561036120635e-05
20231022_500101020_05:20,-4.0260561036120635e-05
20231022_500101020_05:40,-4.0260561036120635e-05
20231022_500101020_06:00,-4.0260561036120635e-05
20231022_500101020_06:20,-4.0260561036120635e-05
20231022_500101020_06:40,-4.0260561036120635e-05
20231022_500101020_07:00,-4.0260561036120635e-05
20231022_500101020_07:20,-4.0260561036120635e-05
20231022_500101020_07:40,-4.0260561036120635e-05
20231022_500101020_08:00,-4.0260561036120635e-05
20231022_500101020_08:20,-4.0260561036120635e-05
20231022_500101020_08:40,-4.0260561036120635e-05
20231022_500101020_09:00,-4.0260561036120635e-05
20231022_500101020_09:20,-4.0260561036120635e-05
20231022_500101020_09:40,-4.0260561036120635e-05
20231022_500101020_10:00,-4.0260561036120635e-05
20231022_500101020_10:20,-4.0260561036120635e-05
20231022_500101020_10:40,-4.0260561036120635e-05
20231022_500101020_11:00,-4.0260561036120635e-05
20231022_500101020_11:20,-4.0260561036120635e-05
20231022_500101020_11:40,-4.0260561036120635e-05
20231022_500101020_12:00,-4.0260561036120635e-05
20231022_500101020_12:20,-4.0260561036120635e-05
20231022_500101020_12:40,-4.0260561036120635e-05
20231022_500101020_13:00,-4.0260561036120635e-05
20231022_500101020_13:20,-4.0260561036120635e-05
20231022_500101020_13:40,-4.0260561036120635e-05
20231022_500101020_14:00,-4.0260561036120635e-05
20231022_500101020_14:20,-4.0260561036120635e-05
20231022_500101020_14:40,-4.0260561036120635e-05
20231022_500101020_15:00,-4.0260561036120635e-05
20231022_500101020_15:20,-4.0260561036120635e-05
20231022_500101020_15:40,-4.0260561036120635e-05
20231022_500101020_16:00,-4.0260561036120635e-05
20231022_500101020_16:20,-4.0260561036120635e-05
20231022_500101020_16:40,-4.0260561036120635e-05
20231022_500101020_17:00,-4.0260561036120635e-05
20231022_500101020_17:20,-4.0260561036120635e-05
20231022_500101020_17:40,-4.0260561036120635e-05
20231022_500101020_18:00,-4.0260561036120635e-05
20231022_500101020_18:20,-4.0260561036120635e-05
20231022_500101020_18:40,-4.0260561036120635e-05
20231022_500101020_19:00,-4.0260561036120635e-05
20231022_500101020_19:20,-4.0260561036120635e-05
20231022_500101020_19:40,-4.0260561036120635e-05
20231022_500101020_20:00,-4.0260561036120635e-05
20231022_500101020_20:20,-4.0260561036120635e-05
20231022_500101020_20:40,-4.0260561036120635e-05
20231022_500101020_21:00,-4.0260561036120635e-05
20231022_500101020_21:20,-4.0260561036120635e-05
20231022_500101020_21:40,-4.0260561036120635e-05
20231022_500101020_22:00,-4.0260561036120635e-05
20231022_500101020_22:20,-4.0260561036120635e-05
20231022_500101020_22:40,-4.0260561036120635e-05
20231022_500101020_23:00,-4.0260561036120635e-05
20231022_500101020_23:20,-4.0260561036120635e-05
20231022_500101020_23:40,-4.0260561036120635e-05
20231023_500101020_00:00,-4.0260561036120635e-05
20231023_500101020_00:20,-4.0260561036120635e-05
20231023_500101020_00:40,-4.0260561036120635e-05
20231023_500101020_01:00,-4.0260561036120635e-05
20231023_500101020_01:20,-4.0260561036120635e-05
20231023_500101020_01:40,-4.0260561036120635e-05
20231023_500101020_02:00,-4.0260561036120635e-05
20231023_500101020_02:20,-4.0260561036120635e-05
20231023_500101020_02:40,-4.0260561036120635e-05
20231023_500101020_03:00,-4.0260561036120635e-05
20231023_500101020_03:20,-4.0260561036120635e-05
20231023_500101020_03:40,-4.0260561036120635e-05
20231023_500101020_04:00,-4.0260561036120635e-05
20231023_500101020_04:20,-4.0260561036120635e-05
20231023_500101020_04:40,-4.0260561036120635e-05
20231023_500101020_05:00,-4.0260561036120635e-05
20231023_500101020_05:20,-4.0260561036120635e-05
20231023_500101020_05:40,-4.0260561036120635e-05
20231023_500101020_06:00,-4.0260561036120635e-05
20231023_500101020_06:20,-4.0260561036120635e-05
20231023_500101020_06:40,-4.0260561036120635e-05
20231023_500101020_07:00,-4.0260561036120635e-05
20231023_500101020_07:20,-4.0260561036120635e-05
20231023_500101020_07:40,-4.0260561036120635e-05
20231023_500101020_08:00,-4.0260561036120635e-05
20231023_500101020_08:20,-4.0260561036120635e-05
20231023_500101020_08:40,-4.0260561036120635e-05
20231023_500101020_09:00,-4.0260561036120635e-05
20231023_500101020_09:20,-4.0260561036120635e-05
20231023_500101020_09:40,-4.0260561036120635e-05
20231023_500101020_10:00,-4.0260561036120635e-05
20231023_500101020_10:20,-4.0260561036120635e-05
20231023_500101020_10:40,-4.0260561036120635e-05
20231023_500101020_11:00,-4.0260561036120635e-05
20231023_500101020_11:20,-4.0260561036120635e-05
20231023_500101020_11:40,-4.0260561036120635e-05
20231023_500101020_12:00,-4.0260561036120635e-05
20231023_500101020_12:20,-4.0260561036120635e-05
20231023_500101020_12:40,-4.0260561036120635e-05
20231023_500101020_13:00,-4.0260561036120635e-05
20231023_500101020_13:20,-4.0260561036120635e-05
20231023_500101020_13:40,-4.0260561036120635e-05
20231023_500101020_14:00,-4.0260561036120635e-05
20231023_500101020_14:20,-4.0260561036120635e-05
20231023_500101020_14:40,-4.0260561036120635e-05
20231023_500101020_15:00,-4.0260561036120635e-05
20231023_500101020_15:20,-4.0260561036120635e-05
20231023_500101020_15:40,-4.0260561036120635e-05
20231023_500101020_16:00,-4.0260561036120635e-05
20231023_500101020_16:20,-4.0260561036120635e-05
20231023_500101020_16:40,-4.0260561036120635e-05
20231023_500101020_17:00,-4.0260561036120635e-05
20231023_500101020_17:20,-4.0260561036120635e-05
20231023_500101020_17:40,-4.0260561036120635e-05
20231023_500101020_18:00,-4.0260561036120635e-05
20231023_500101020_18:20,-4.0260561036120635e-05
20231023_500101020_18:40,-4.0260561036120635e-05
20231023_500101020_19:00,-4.0260561036120635e-05
20231023_500101020_19:20,-4.0260561036120635e-05
20231023_500101020_19:40,-4.0260561036120635e-05
20231023_500101020_20:00,-4.0260561036120635e-05
20231023_500101020_20:20,-4.0260561036120635e-05
20231023_500101020_20:40,-4.0260561036120635e-05
20231023_500101020_21:00,-4.0260561036120635e-05
20231023_500101020_21:20,-4.0260561036120635e-05
20231023_500101020_21:40,-4.0260561036120635e-05
20231023_500101020_22:00,-4.0260561036120635e-05
20231023_500101020_22:20,-4.0260561036120635e-05
20231023_500101020_22:40,-4.0260561036120635e-05
20231023_500101020_23:00,-4.0260561036120635e-05
20231023_500101020_23:20,-4.0260561036120635e-05
20231023_500101020_23:40,-4.0260561036120635e-05
20231024_500101020_00:00,-4.0260561036120635e-05
20231024_500101020_00:20,-4.0260561036120635e-05
20231024_500101020_00:40,-4.0260561036120635e-05
20231024_500101020_01:00,-4.0260561036120635e-05
20231024_500101020_01:20,-4.0260561036120635e-05
20231024_500101020_01:40,-4.0260561036120635e-05
20231024_500101020_02:00,-4.0260561036120635e-05
20231024_500101020_02:20,-4.0260561036120635e-05
20231024_500101020_02:40,-4.0260561036120635e-05
20231024_500101020_03:00,-4.0260561036120635e-05
20231024_500101020_03:20,-4.0260561036120635e-05
20231024_500101020_03:40,-4.0260561036120635e-05
20231024_500101020_04:00,-4.0260561036120635e-05
20231024_500101020_04:20,-4.0260561036120635e-05
20231024_500101020_04:40,-4.0260561036120635e-05
20231024_500101020_05:00,-4.0260561036120635e-05
20231024_500101020_05:20,-4.0260561036120635e-05
20231024_500101020_05:40,-4.0260561036120635e-05
20231024_500101020_06:00,-4.0260561036120635e-05
20231024_500101020_06:20,-4.0260561036120635e-05
20231024_500101020_06:40,-4.0260561036120635e-05
20231024_500101020_07:00,-4.0260561036120635e-05
20231024_500101020_07:20,-4.0260561036120635e-05
20231024_500101020_07:40,-4.0260561036120635e-05
20231024_500101020_08:00,-4.0260561036120635e-05
20231024_500101020_08:20,-4.0260561036120635e-05
20231024_500101020_08:40,-4.0260561036120635e-05
20231024_500101020_09:00,-4.0260561036120635e-05
20231024_500101020_09:20,-4.0260561036120635e-05
20231024_500101020_09:40,-4.0260561036120635e-05
20231024_500101020_10:00,-4.0260561036120635e-05
20231024_500101020_10:20,-4.0260561036120635e-05
20231024_500101020_10:40,-4.0260561036120635e-05
20231024_500101020_11:00,-4.0260561036120635e-05
20231024_500101020_11:20,-4.0260561036120635e-05
20231024_500101020_11:40,-4.0260561036120635e-05
20231024_500101020_12:00,-4.0260561036120635e-05
20231024_500101020_12:20,-4.0260561036120635e-05
20231024_500101020_12:40,-4.0260561036120635e-05
20231024_500101020_13:00,-4.0260561036120635e-05
20231024_500101020_13:20,-4.0260561036120635e-05
20231024_500101020_13:40,-4.0260561036120635e-05
20231024_500101020_14:00,-4.0260561036120635e-05
20231024_500101020_14:20,-4.0260561036120635e-05
20231024_500101020_14:40,-4.0260561036120635e-05
20231024_500101020_15:00,-4.0260561036120635e-05
20231024_500101020_15:20,-4.0260561036120635e-05
20231024_500101020_15:40,-4.0260561036120635e-05
20231024_500101020_16:00,-4.0260561036120635e-05
20231024_500101020_16:20,-4.0260561036120635e-05
20231024_500101020_16:40,-4.0260561036120635e-05
20231024_500101020_17:00,-4.0260561036120635e-05
20231024_500101020_17:20,-4.0260561036120635e-05
20231024_500101020_17:40,-4.0260561036120635e-05
20231024_500101020_18:00,-4.0260561036120635e-05
20231024_500101020_18:20,-4.0260561036120635e-05
20231024_500101020_18:40,-4.0260561036120635e-05
20231024_500101020_19:00,-4.0260561036120635e-05
20231024_500101020_19:20,-4.0260561036120635e-05
20231024_500101020_19:40,-4.0260561036120635e-05
20231024_500101020_20:00,-4.0260561036120635e-05
20231024_500101020_20:20,-4.0260561036120635e-05
20231024_500101020_20:40,-4.0260561036120635e-05
20231024_500101020_21:00,-4.0260561036120635e-05
20231024_500101020_21:20,-4.0260561036120635e-05
20231024_500101020_21:40,-4.0260561036120635e-05
20231024_500101020_22:00,-4.0260561036120635e-05
20231024_500101020_22:20,-4.0260561036120635e-05
20231024_500101020_22:40,-4.0260561036120635e-05
20231024_500101020_23:00,-4.0260561036120635e-05
20231024_500101020_23:20,-4.0260561036120635e-05
20231024_500101020_23:40,-4.0260561036120635e-05
20231218_500101020_00:00,-4.0260561036120635e-05
20231218_500101020_00:20,-4.0260561036120635e-05
20231218_500101020_00:40,-4.0260561036120635e-05
20231218_500101020_01:00,-4.0260561036120635e-05
20231218_500101020_01:20,-4.0260561036120635e-05
20231218_500101020_01:40,-4.0260561036120635e-05
20231218_500101020_02:00,-4.0260561036120635e-05
20231218_500101020_02:20,-4.0260561036120635e-05
20231218_500101020_02:40,-4.0260561036120635e-05
20231218_500101020_03:00,-4.0260561036120635e-05
20231218_500101020_03:20,-4.0260561036120635e-05
20231218_500101020_03:40,-4.0260561036120635e-05
20231218_500101020_04:00,-4.0260561036120635e-05
20231218_500101020_04:20,-4.0260561036120635e-05
20231218_500101020_04:40,-4.0260561036120635e-05
20231218_500101020_05:00,-4.0260561036120635e-05
20231218_500101020_05:20,-4.0260561036120635e-05
20231218_500101020_05:40,-4.0260561036120635e-05
20231218_500101020_06:00,-4.0260561036120635e-05
20231218_500101020_06:20,-4.0260561036120635e-05
20231218_500101020_06:40,-4.0260561036120635e-05
20231218_500101020_07:00,-4.0260561036120635e-05
20231218_500101020_07:20,-4.0260561036120635e-05
20231218_500101020_07:40,-4.0260561036120635e-05
20231218_500101020_08:00,-4.0260561036120635e-05
20231218_500101020_08:20,-4.0260561036120635e-05
20231218_500101020_08:40,-4.0260561036120635e-05
20231218_500101020_09:00,-4.0260561036120635e-05
20231218_500101020_09:20,-4.0260561036120635e-05
20231218_500101020_09:40,-4.0260561036120635e-05
20231218_500101020_10:00,-4.0260561036120635e-05
20231218_500101020_10:20,-4.0260561036120635e-05
20231218_500101020_10:40,-4.0260561036120635e-05
20231218_500101020_11:00,-4.0260561036120635e-05
20231218_500101020_11:20,-4.0260561036120635e-05
20231218_500101020_11:40,-4.0260561036120635e-05
20231218_500101020_12:00,-4.0260561036120635e-05
20231218_500101020_12:20,-4.0260561036120635e-05
20231218_500101020_12:40,-4.0260561036120635e-05
20231218_500101020_13:00,-4.0260561036120635e-05
20231218_500101020_13:20,-4.0260561036120635e-05
20231218_500101020_13:40,-4.0260561036120635e-05
20231218_500101020_14:00,-4.0260561036120635e-05
20231218_500101020_14:20,-4.0260561036120635e-05
20231218_500101020_14:40,-4.0260561036120635e-05
20231218_500101020_15:00,-4.0260561036120635e-05
20231218_500101020_15:20,-4.0260561036120635e-05
20231218_500101020_15:40,-4.0260561036120635e-05
20231218_500101020_16:00,-4.0260561036120635e-05
20231218_500101020_16:20,-4.0260561036120635e-05
20231218_500101020_16:40,-4.0260561036120635e-05
20231218_500101020_17:00,-4.0260561036120635e-05
20231218_500101020_17:20,-4.0260561036120635e-05
20231218_500101020_17:40,-4.0260561036120635e-05
20231218_500101020_18:00,-4.0260561036120635e-05
20231218_500101020_18:20,-4.0260561036120635e-05
20231218_500101020_18:40,-4.0260561036120635e-05
20231218_500101020_19:00,-4.0260561036120635e-05
20231218_500101020_19:20,-4.0260561036120635e-05
20231218_500101020_19:40,-4.0260561036120635e-05
20231218_500101020_20:00,-4.0260561036120635e-05
20231218_500101020_20:20,-4.0260561036120635e-05
20231218_500101020_20:40,-4.0260561036120635e-05
20231218_500101020_21:00,-4.0260561036120635e-05
20231218_500101020_21:20,-4.0260561036120635e-05
20231218_500101020_21:40,-4.0260561036120635e-05
20231218_500101020_22:00,-4.0260561036120635e-05
20231218_500101020_22:20,-4.0260561036120635e-05
20231218_500101020_22:40,-4.0260561036120635e-05
20231218_500101020_23:00,-4.0260561036120635e-05
20231218_500101020_23:20,-4.0260561036120635e-05
20231218_500101020_23:40,-4.0260561036120635e-05
20231219_500101020_00:00,-4.0260561036120635e-05
20231219_500101020_00:20,-4.0260561036120635e-05
20231219_500101020_00:40,-4.0260561036120635e-05
20231219_500101020_01:00,-4.0260561036120635e-05
20231219_500101020_01:20,-4.0260561036120635e-05
20231219_500101020_01:40,-4.0260561036120635e-05
20231219_500101020_02:00,-4.0260561036120635e-05
20231219_500101020_02:20,-4.0260561036120635e-05
20231219_500101020_02:40,-4.0260561036120635e-05
20231219_500101020_03:00,-4.0260561036120635e-05
20231219_500101020_03:20,-4.0260561036120635e-05
20231219_500101020_03:40,-4.0260561036120635e-05
20231219_500101020_04:00,-4.0260561036120635e-05
20231219_500101020_04:20,-4.0260561036120635e-05
20231219_500101020_04:40,-4.0260561036120635e-05
20231219_500101020_05:00,-4.0260561036120635e-05
20231219_500101020_05:20,-4.0260561036120635e-05
20231219_500101020_05:40,-4.0260561036120635e-05
20231219_500101020_06:00,-4.0260561036120635e-05
20231219_500101020_06:20,-4.0260561036120635e-05
20231219_500101020_06:40,-4.0260561036120635e-05
20231219_500101020_07:00,-4.0260561036120635e-05
20231219_500101020_07:20,-4.0260561036120635e-05
20231219_500101020_07:40,-4.0260561036120635e-05
20231219_500101020_08:00,-4.0260561036120635e-05
20231219_500101020_08:20,-4.0260561036120635e-05
20231219_500101020_08:40,-4.0260561036120635e-05
20231219_500101020_09:00,-4.0260561036120635e-05
20231219_500101020_09:20,-4.0260561036120635e-05
20231219_500101020_09:40,-4.0260561036120635e-05
20231219_500101020_10:00,-4.0260561036120635e-05
20231219_500101020_10:20,-4.0260561036120635e-05
20231219_500101020_10:40,-4.0260561036120635e-05
20231219_500101020_11:00,-4.0260561036120635e-05
20231219_500101020_11:20,-4.0260561036120635e-05
20231219_500101020_11:40,-4.0260561036120635e-05
20231219_500101020_12:00,-4.0260561036120635e-05
20231219_500101020_12:20,-4.0260561036120635e-05
20231219_500101020_12:40,-4.0260561036120635e-05
20231219_500101020_13:00,-4.0260561036120635e-05
20231219_500101020_13:20,-4.0260561036120635e-05
20231219_500101020_13:40,-4.0260561036120635e-05
20231219_500101020_14:00,-4.0260561036120635e-05
20231219_500101020_14:20,-4.0260561036120635e-05
20231219_500101020_14:40,-4.0260561036120635e-05
20231219_500101020_15:00,-4.0260561036120635e-05
20231219_500101020_15:20,-4.0260561036120635e-05
20231219_500101020_15:40,-4.0260561036120635e-05
20231219_500101020_16:00,-4.0260561036120635e-05
20231219_500101020_16:20,-4.0260561036120635e-05
20231219_500101020_16:40,-4.0260561036120635e-05
20231219_500101020_17:00,-4.0260561036120635e-05
20231219_500101020_17:20,-4.0260561036120635e-05
20231219_500101020_17:40,-4.0260561036120635e-05
20231219_500101020_18:00,-4.0260561036120635e-05
20231219_500101020_18:20,-4.0260561036120635e-05
20231219_500101020_18:40,-4.0260561036120635e-05
20231219_500101020_19:00,-4.0260561036120635e-05
20231219_500101020_19:20,-4.0260561036120635e-05
20231219_500101020_19:40,-4.0260561036120635e-05
20231219_500101020_20:00,-4.0260561036120635e-05
20231219_500101020_20:20,-4.0260561036120635e-05
20231219_500101020_20:40,-4.0260561036120635e-05
20231219_500101020_21:00,-4.0260561036120635e-05
20231219_500101020_21:20,-4.0260561036120635e-05
20231219_500101020_21:40,-4.0260561036120635e-05
20231219_500101020_22:00,-4.0260561036120635e-05
20231219_500101020_22:20,-4.0260561036120635e-05
20231219_500101020_22:40,-4.0260561036120635e-05
