id,sbi
20231021_500101037_00:00,3.4131941199302673
20231021_500101037_00:20,3.567677140235901
20231021_500101037_00:40,3.687281906604767
20231021_500101037_01:00,3.8136062026023865
20231021_500101037_01:20,3.96199107170105
20231021_500101037_01:40,4.147866070270538
20231021_500101037_02:00,4.330796003341675
20231021_500101037_02:20,4.539480805397034
20231021_500101037_02:40,4.946000277996063
20231021_500101037_03:00,5.6902337074279785
20231021_500101037_03:20,6.407878398895264
20231021_500101037_03:40,6.966515779495239
20231021_500101037_04:00,7.33717143535614
20231021_500101037_04:20,7.564116716384888
20231021_500101037_04:40,7.768522500991821
20231021_500101037_05:00,7.9305219650268555
20231021_500101037_05:20,8.028335571289062
20231021_500101037_05:40,8.006132245063782
20231021_500101037_06:00,7.751356363296509
20231021_500101037_06:20,7.280492782592773
20231021_500101037_06:40,6.139612197875977
20231021_500101037_07:00,5.178027153015137
20231021_500101037_07:20,4.474338889122009
20231021_500101037_07:40,3.4654787182807922
20231021_500101037_08:00,2.4784378707408905
20231021_500101037_08:20,1.3901865482330322
20231021_500101037_08:40,0.966828316450119
20231021_500101037_09:00,0.9629877656698227
20231021_500101037_09:20,0.9629877656698227
20231021_500101037_09:40,0.9629877656698227
20231021_500101037_10:00,0.9629877656698227
20231021_500101037_10:20,0.9629877656698227
20231021_500101037_10:40,0.9629877656698227
20231021_500101037_11:00,0.9629877656698227
20231021_500101037_11:20,0.9629877656698227
20231021_500101037_11:40,0.9629877656698227
20231021_500101037_12:00,0.9629877656698227
20231021_500101037_12:20,0.9629877656698227
20231021_500101037_12:40,0.9629877656698227
20231021_500101037_13:00,0.9629877656698227
20231021_500101037_13:20,0.9629877656698227
20231021_500101037_13:40,0.9629877656698227
20231021_500101037_14:00,0.9629877656698227
20231021_500101037_14:20,0.9629877656698227
20231021_500101037_14:40,0.9629877656698227
20231021_500101037_15:00,0.9629877656698227
20231021_500101037_15:20,0.9629877656698227
20231021_500101037_15:40,0.9629877656698227
20231021_500101037_16:00,0.9629877656698227
20231021_500101037_16:20,0.9629877656698227
20231021_500101037_16:40,0.9629877656698227
20231021_500101037_17:00,0.9629877656698227
20231021_500101037_17:20,0.9629877656698227
20231021_500101037_17:40,0.9629877656698227
20231021_500101037_18:00,0.9629877656698227
20231021_500101037_18:20,0.9629877656698227
20231021_500101037_18:40,0.9629877656698227
20231021_500101037_19:00,0.9629877656698227
20231021_500101037_19:20,0.9629877656698227
20231021_500101037_19:40,0.9629877656698227
20231021_500101037_20:00,0.9629877656698227
20231021_500101037_20:20,1.3162325322628021
20231021_500101037_20:40,1.8628710508346558
20231021_500101037_21:00,2.4789249897003174
20231021_500101037_21:20,3.3540046215057373
20231021_500101037_21:40,4.439558386802673
20231021_500101037_22:00,5.213042497634888
20231021_500101037_22:20,5.720497369766235
20231021_500101037_22:40,6.070309281349182
20231021_500101037_23:00,6.35490357875824
20231021_500101037_23:20,6.6000330448150635
20231021_500101037_23:40,6.8149954080581665
20231022_500101037_00:00,6.552917957305908
20231022_500101037_00:20,6.981480121612549
20231022_500101037_00:40,7.543371915817261
20231022_500101037_01:00,8.281633853912354
20231022_500101037_01:20,9.291504621505737
20231022_500101037_01:40,10.06840467453003
20231022_500101037_02:00,10.392837524414062
20231022_500101037_02:20,10.52288293838501
20231022_500101037_02:40,10.682249069213867
20231022_500101037_03:00,10.87831974029541
20231022_500101037_03:20,11.085585355758667
20231022_500101037_03:40,11.365083456039429
20231022_500101037_04:00,11.632294654846191
20231022_500101037_04:20,11.851980686187744
20231022_500101037_04:40,12.042176723480225
20231022_500101037_05:00,12.207030057907104
20231022_500101037_05:20,12.276098728179932
20231022_500101037_05:40,12.284002304077148
20231022_500101037_06:00,12.280358076095581
20231022_500101037_06:20,12.27459192276001
20231022_500101037_06:40,12.268412113189697
20231022_500101037_07:00,12.261641025543213
20231022_500101037_07:20,12.249293327331543
20231022_500101037_07:40,12.119362354278564
20231022_500101037_08:00,11.94157361984253
20231022_500101037_08:20,11.503307819366455
20231022_500101037_08:40,10.955119132995605
20231022_500101037_09:00,9.59861934185028
20231022_500101037_09:20,5.369216203689575
20231022_500101037_09:40,3.374246656894684
20231022_500101037_10:00,2.461189329624176
20231022_500101037_10:20,1.5573439002037048
20231022_500101037_10:40,1.0539709776639938
20231022_500101037_11:00,0.9882888942956924
20231022_500101037_11:20,0.9631156176328659
20231022_500101037_11:40,0.9629877656698227
20231022_500101037_12:00,0.9629877656698227
20231022_500101037_12:20,0.9629877656698227
20231022_500101037_12:40,0.9629877656698227
20231022_500101037_13:00,0.9629877656698227
20231022_500101037_13:20,0.9629877656698227
