id,sbi
20231021_500101034_00:00,0.00010772188670671312
20231021_500101034_00:20,0.00011307213571853936
20231021_500101034_00:40,0.00011307213571853936
20231021_500101034_01:00,0.00011307213571853936
20231021_500101034_01:20,0.00011307213571853936
20231021_500101034_01:40,0.00011307213571853936
20231021_500101034_02:00,0.00011307213571853936
20231021_500101034_02:20,0.00011307213571853936
20231021_500101034_02:40,0.00011307213571853936
20231021_500101034_03:00,0.00011307213571853936
20231021_500101034_03:20,0.00011307213571853936
20231021_500101034_03:40,0.00011307213571853936
20231021_500101034_04:00,0.00011307213571853936
20231021_500101034_04:20,0.002035233745118603
20231021_500101034_04:40,0.029120512772351503
20231021_500101034_05:00,0.07077224738895893
20231021_500101034_05:20,0.14428366720676422
20231021_500101034_05:40,0.28385643661022186
20231021_500101034_06:00,0.5099163986742496
20231021_500101034_06:20,0.805458314716816
20231021_500101034_06:40,1.1390586644411087
20231021_500101034_07:00,1.425381526350975
20231021_500101034_07:20,1.74256132543087
20231021_500101034_07:40,2.2637841403484344
20231021_500101034_08:00,2.8954108357429504
20231021_500101034_08:20,3.1034673750400543
20231021_500101034_08:40,3.207699090242386
20231021_500101034_09:00,3.2286720871925354
20231021_500101034_09:20,3.1967991292476654
20231021_500101034_09:40,3.144508123397827
20231021_500101034_10:00,3.044108748435974
20231021_500101034_10:20,2.8915063440799713
20231021_500101034_10:40,2.693221092224121
20231021_500101034_11:00,2.391144812107086
20231021_500101034_11:20,2.1245014518499374
20231021_500101034_11:40,1.8992984890937805
20231021_500101034_12:00,1.6786544770002365
20231021_500101034_12:20,1.503918081521988
20231021_500101034_12:40,1.361201360821724
20231021_500101034_13:00,1.2208078354597092
20231021_500101034_13:20,1.0499182641506195
20231021_500101034_13:40,0.8694755360484123
20231021_500101034_14:00,0.7119914442300797
20231021_500101034_14:20,0.5672579705715179
20231021_500101034_14:40,0.4230244942009449
20231021_500101034_15:00,0.30775971338152885
20231021_500101034_15:20,0.1969949584454298
20231021_500101034_15:40,0.10308127384632826
20231021_500101034_16:00,0.04397402051836252
20231021_500101034_16:20,0.020694124745205045
20231021_500101034_16:40,0.011225497350096703
20231021_500101034_17:00,0.0017568424518685788
20231021_500101034_17:20,0.00011307213571853936
20231021_500101034_17:40,0.00011307213571853936
20231021_500101034_18:00,0.00011307213571853936
20231021_500101034_18:20,0.00011307213571853936
20231021_500101034_18:40,0.00011307213571853936
20231021_500101034_19:00,0.00011307213571853936
20231021_500101034_19:20,0.00011307213571853936
20231021_500101034_19:40,0.00011307213571853936
20231021_500101034_20:00,0.00011307213571853936
20231021_500101034_20:20,0.00011307213571853936
20231021_500101034_20:40,0.00011307213571853936
20231021_500101034_21:00,0.00011307213571853936
20231021_500101034_21:20,0.00011307213571853936
20231021_500101034_21:40,0.00011307213571853936
