id,sbi
20231021_500101007_00:00,0.9981683045625687
20231021_500101007_00:20,0.9981683045625687
20231021_500101007_00:40,0.9981683045625687
20231021_500101007_01:00,0.9981683045625687
20231021_500101007_01:20,0.9981683045625687
20231021_500101007_01:40,0.9981683045625687
20231021_500101007_02:00,0.9981683045625687
20231021_500101007_02:20,0.9981683045625687
20231021_500101007_02:40,0.9981683045625687
20231021_500101007_03:00,0.9981683045625687
20231021_500101007_03:20,0.9981683045625687
20231021_500101007_03:40,0.9981683045625687
20231021_500101007_04:00,0.9981683045625687
20231021_500101007_04:20,0.9981683045625687
20231021_500101007_04:40,0.9981683045625687
20231021_500101007_05:00,0.9981683045625687
20231021_500101007_05:20,0.9981683045625687
20231021_500101007_05:40,0.9981683045625687
20231021_500101007_06:00,0.9981683045625687
20231021_500101007_06:20,0.9981683045625687
20231021_500101007_06:40,0.9981683045625687
20231021_500101007_07:00,0.9981683045625687
20231021_500101007_07:20,0.9981683045625687
20231021_500101007_07:40,0.9981683045625687
20231021_500101007_08:00,0.9981683045625687
20231021_500101007_08:20,0.9981683045625687
20231021_500101007_08:40,0.9981683045625687
20231021_500101007_09:00,0.9981683045625687
20231021_500101007_09:20,0.9981683045625687
20231021_500101007_09:40,0.9981683045625687
20231021_500101007_10:00,0.9981683045625687
20231021_500101007_10:20,0.9981683045625687
20231021_500101007_10:40,0.9981683045625687
20231021_500101007_11:00,0.9981683045625687
20231021_500101007_11:20,0.9981683045625687
20231021_500101007_11:40,0.9981683045625687
20231021_500101007_12:00,0.9981683045625687
20231021_500101007_12:20,0.9981683045625687
20231021_500101007_12:40,0.9981683045625687
20231021_500101007_13:00,0.9981683045625687
20231021_500101007_13:20,0.9981683045625687
20231021_500101007_13:40,0.9981683045625687
20231021_500101007_14:00,0.9981683045625687
20231021_500101007_14:20,0.9981683045625687
20231021_500101007_14:40,0.9981683045625687
20231021_500101007_15:00,0.9981683045625687
20231021_500101007_15:20,0.9981683045625687
20231021_500101007_15:40,0.9981683045625687
20231021_500101007_16:00,0.9981683045625687
20231021_500101007_16:20,0.9981683045625687
20231021_500101007_16:40,0.9981683045625687
20231021_500101007_17:00,0.9981683045625687
20231021_500101007_17:20,0.9981683045625687
20231021_500101007_17:40,0.9981683045625687
20231021_500101007_18:00,0.9981683045625687
20231021_500101007_18:20,0.9981683045625687
20231021_500101007_18:40,0.9981683045625687
20231021_500101007_19:00,0.9981683045625687
20231021_500101007_19:20,0.9981683045625687
20231021_500101007_19:40,0.9981683045625687
20231021_500101007_20:00,0.9981683045625687
20231021_500101007_20:20,0.9981683045625687
20231021_500101007_20:40,0.9981683045625687
20231021_500101007_21:00,0.9981683045625687
20231021_500101007_21:20,0.9981683045625687
