id,sbi
20231021_500101023_00:00,1.0785439386963844
20231021_500101023_00:20,1.0785439386963844
20231021_500101023_00:40,1.0785439386963844
20231021_500101023_01:00,1.0785439386963844
20231021_500101023_01:20,1.0785439386963844
20231021_500101023_01:40,1.0785439386963844
20231021_500101023_02:00,1.0785439386963844
20231021_500101023_02:20,1.0785439386963844
20231021_500101023_02:40,1.0785439386963844
20231021_500101023_03:00,1.0785439386963844
20231021_500101023_03:20,1.0785439386963844
20231021_500101023_03:40,1.0785439386963844
20231021_500101023_04:00,1.0785439386963844
20231021_500101023_04:20,1.0785439386963844
20231021_500101023_04:40,1.0785439386963844
20231021_500101023_05:00,1.0785439386963844
20231021_500101023_05:20,1.0785439386963844
20231021_500101023_05:40,1.0785439386963844
20231021_500101023_06:00,1.0801158472895622
20231021_500101023_06:20,1.0837969779968262
20231021_500101023_06:40,1.0875327251851559
20231021_500101023_07:00,1.093524545431137
20231021_500101023_07:20,1.1013332940638065
20231021_500101023_07:40,1.1367402635514736
20231021_500101023_08:00,1.301038809120655
20231021_500101023_08:20,2.6603875011205673
20231021_500101023_08:40,7.444931656122208
20231021_500101023_09:00,12.487083345651627
20231021_500101023_09:20,16.163090765476227
20231021_500101023_09:40,17.866833686828613
20231021_500101023_10:00,18.253557801246643
20231021_500101023_10:20,18.39871573448181
20231021_500101023_10:40,18.51372617483139
20231021_500101023_11:00,18.531454503536224
20231021_500101023_11:20,18.5214541554451
20231021_500101023_11:40,18.507902026176453
20231021_500101023_12:00,18.48846137523651
20231021_500101023_12:20,18.46902233362198
20231021_500101023_12:40,18.449172914028168
20231021_500101023_13:00,18.413511872291565
20231021_500101023_13:20,18.36633288860321
20231021_500101023_13:40,18.30959129333496
20231021_500101023_14:00,18.22294843196869
20231021_500101023_14:20,17.890596985816956
20231021_500101023_14:40,16.704736590385437
20231021_500101023_15:00,14.638852000236511
20231021_500101023_15:20,11.564335584640503
20231021_500101023_15:40,7.862222492694855
20231021_500101023_16:00,4.17488220334053
20231021_500101023_16:20,1.9010584875941277
20231021_500101023_16:40,1.3384020142257214
20231021_500101023_17:00,1.1638862639665604
20231021_500101023_17:20,1.1087333746254444
20231021_500101023_17:40,1.0845644250512123
20231021_500101023_18:00,1.0786298364400864
20231021_500101023_18:20,1.0785439386963844
20231021_500101023_18:40,1.0785439386963844
20231021_500101023_19:00,1.0785439386963844
20231021_500101023_19:20,1.0785439386963844
20231021_500101023_19:40,1.0785439386963844
20231021_500101023_20:00,1.0785439386963844
20231021_500101023_20:20,1.0785439386963844
20231021_500101023_20:40,1.0785439386963844
20231021_500101023_21:00,1.0785439386963844
20231021_500101023_21:20,1.0785439386963844
20231021_500101023_21:40,1.0785439386963844
20231021_500101023_22:00,1.0785439386963844
20231021_500101023_22:20,1.0785439386963844
20231021_500101023_22:40,1.0785439386963844
20231021_500101023_23:00,1.0785439386963844
20231021_500101023_23:20,1.0785439386963844
20231021_500101023_23:40,1.0785439386963844
20231022_500101023_00:00,1.0712620429694653
20231022_500101023_00:20,1.07271184399724
20231022_500101023_00:40,1.073900330811739
20231022_500101023_01:00,1.0750351063907146
20231022_500101023_01:20,1.0760674886405468
20231022_500101023_01:40,1.0770129673182964
20231022_500101023_02:00,1.0775494761765003
20231022_500101023_02:20,1.077996164560318
20231022_500101023_02:40,1.078403927385807
20231022_500101023_03:00,1.0785439386963844
20231022_500101023_03:20,1.0790048092603683
20231022_500101023_03:40,1.081304132938385
20231022_500101023_04:00,1.0834804438054562
20231022_500101023_04:20,1.0856490097939968
20231022_500101023_04:40,1.0880392603576183
20231022_500101023_05:00,1.0904028564691544
