id,sbi
20231021_500101019_00:00,4.280925840139389
20231021_500101019_00:20,4.496926367282867
20231021_500101019_00:40,4.7878047823905945
20231021_500101019_01:00,5.234498083591461
20231021_500101019_01:20,5.905236303806305
20231021_500101019_01:40,6.788056790828705
20231021_500101019_02:00,7.460530400276184
20231021_500101019_02:20,7.789117097854614
20231021_500101019_02:40,7.967392802238464
20231021_500101019_03:00,8.093334138393402
20231021_500101019_03:20,8.189480602741241
20231021_500101019_03:40,8.233257830142975
20231021_500101019_04:00,8.302090466022491
20231021_500101019_04:20,8.368310630321503
20231021_500101019_04:40,8.424537777900696
20231021_500101019_05:00,8.45226377248764
20231021_500101019_05:20,8.467634618282318
20231021_500101019_05:40,8.48061203956604
20231021_500101019_06:00,8.496465682983398
20231021_500101019_06:20,8.528485894203186
20231021_500101019_06:40,8.549816608428955
20231021_500101019_07:00,8.562294244766235
20231021_500101019_07:20,8.57655644416809
20231021_500101019_07:40,8.591152131557465
20231021_500101019_08:00,8.606607913970947
20231021_500101019_08:20,8.634183704853058
20231021_500101019_08:40,8.651886284351349
20231021_500101019_09:00,8.653024435043335
20231021_500101019_09:20,8.567180335521698
20231021_500101019_09:40,8.262787163257599
20231021_500101019_10:00,7.92206346988678
20231021_500101019_10:20,7.173766493797302
20231021_500101019_10:40,5.558077096939087
20231021_500101019_11:00,3.4484678506851196
20231021_500101019_11:20,2.2763554751873016
20231021_500101019_11:40,2.006208300590515
20231021_500101019_12:00,1.9595394283533096
20231021_500101019_12:20,1.980593428015709
20231021_500101019_12:40,2.0049510151147842
20231021_500101019_13:00,1.9950031489133835
20231021_500101019_13:20,1.9619080424308777
20231021_500101019_13:40,1.916683316230774
20231021_500101019_14:00,1.7821699753403664
20231021_500101019_14:20,1.5484360232949257
20231021_500101019_14:40,1.311148926615715
20231021_500101019_15:00,1.0859858617186546
20231021_500101019_15:20,0.9623426198959351
20231021_500101019_15:40,0.9441326558589935
20231021_500101019_16:00,0.937035083770752
20231021_500101019_16:20,0.9302741289138794
20231021_500101019_16:40,0.9239121526479721
20231021_500101019_17:00,0.9228092059493065
20231021_500101019_17:20,0.9310131892561913
20231021_500101019_17:40,0.9923786669969559
20231021_500101019_18:00,1.8164293840527534
20231021_500101019_18:20,2.702837437391281
20231021_500101019_18:40,3.4447869658470154
20231021_500101019_19:00,3.974483907222748
20231021_500101019_19:20,4.499976933002472
20231021_500101019_19:40,5.123484134674072
20231021_500101019_20:00,6.1539047956466675
20231021_500101019_20:20,7.211127877235413
20231021_500101019_20:40,7.93412446975708
20231021_500101019_21:00,8.455762267112732
20231021_500101019_21:20,8.916724920272827
20231021_500101019_21:40,9.390376210212708
20231021_500101019_22:00,9.73463773727417
20231021_500101019_22:20,10.008389353752136
20231021_500101019_22:40,10.06736844778061
20231021_500101019_23:00,10.103500485420227
20231021_500101019_23:20,10.104383826255798
20231021_500101019_23:40,10.10558545589447
20231022_500101019_00:00,12.00640082359314
20231022_500101019_00:20,12.411641478538513
20231022_500101019_00:40,12.570183277130127
20231022_500101019_01:00,12.647027671337128
20231022_500101019_01:20,12.691946625709534
20231022_500101019_01:40,12.730686664581299
20231022_500101019_02:00,12.76887595653534
20231022_500101019_02:20,12.79639184474945
20231022_500101019_02:40,12.807705402374268
20231022_500101019_03:00,12.816814184188843
20231022_500101019_03:20,12.820014953613281
20231022_500101019_03:40,12.814382314682007
20231022_500101019_04:00,12.803414762020111
