id,sbi
20231021_500101033_00:00,21.29991924762726
20231021_500101033_00:20,21.69923424720764
20231021_500101033_00:40,22.168481945991516
20231021_500101033_01:00,22.645054399967194
20231021_500101033_01:20,23.1595242023468
20231021_500101033_01:40,23.64540922641754
20231021_500101033_02:00,24.235326886177063
20231021_500101033_02:20,24.800239205360413
20231021_500101033_02:40,25.458789944648743
20231021_500101033_03:00,26.095088124275208
20231021_500101033_03:20,26.576284646987915
20231021_500101033_03:40,26.903443336486816
20231021_500101033_04:00,27.086017966270447
20231021_500101033_04:20,27.26387393474579
20231021_500101033_04:40,27.377801775932312
20231021_500101033_05:00,27.491891384124756
20231021_500101033_05:20,27.619081377983093
20231021_500101033_05:40,27.715091466903687
20231021_500101033_06:00,27.794971466064453
20231021_500101033_06:20,27.87904918193817
20231021_500101033_06:40,27.94726276397705
20231021_500101033_07:00,27.953324913978577
20231021_500101033_07:20,27.725924372673035
20231021_500101033_07:40,23.792063355445862
20231021_500101033_08:00,14.707486033439636
20231021_500101033_08:20,9.419249951839447
20231021_500101033_08:40,4.50558914244175
20231021_500101033_09:00,0.6115134693682194
20231021_500101033_09:20,0.34552815556526184
20231021_500101033_09:40,0.34657107293605804
20231021_500101033_10:00,0.3454417884349823
20231021_500101033_10:20,0.35376250743865967
20231021_500101033_10:40,0.3608859106898308
20231021_500101033_11:00,0.3653905391693115
20231021_500101033_11:20,0.36902686953544617
20231021_500101033_11:40,0.37277938425540924
20231021_500101033_12:00,0.3764698654413223
20231021_500101033_12:20,0.3798062242567539
20231021_500101033_12:40,0.38312287628650665
20231021_500101033_13:00,0.3861871100962162
20231021_500101033_13:20,0.39014671742916107
20231021_500101033_13:40,0.39444322511553764
20231021_500101033_14:00,0.398794312030077
20231021_500101033_14:20,0.4031401723623276
20231021_500101033_14:40,0.4074970856308937
20231021_500101033_15:00,0.41184817254543304
20231021_500101033_15:20,0.4161939471960068
20231021_500101033_15:40,0.4204990230500698
20231021_500101033_16:00,0.4248455688357353
20231021_500101033_16:20,0.42895306274294853
20231021_500101033_16:40,0.43297847360372543
20231021_500101033_17:00,0.43704038485884666
20231021_500101033_17:20,0.44131769984960556
20231021_500101033_17:40,0.445828840136528
20231021_500101033_18:00,0.451033316552639
20231021_500101033_18:20,0.45621517300605774
20231021_500101033_18:40,0.4610995426774025
20231021_500101033_19:00,0.4715416543185711
20231021_500101033_19:20,0.4830935150384903
20231021_500101033_19:40,0.49940747767686844
20231021_500101033_20:00,0.5274486057460308
20231021_500101033_20:20,0.736718475818634
20231021_500101033_20:40,1.1238144971430302
20231021_500101033_21:00,2.7581151127815247
20231021_500101033_21:20,3.8823310285806656
20231021_500101033_21:40,5.327927947044373
20231021_500101033_22:00,7.46685653924942
20231021_500101033_22:20,9.436888039112091
20231021_500101033_22:40,11.190807044506073
20231021_500101033_23:00,12.91611385345459
20231021_500101033_23:20,14.405287444591522
20231021_500101033_23:40,15.47303330898285
20231022_500101033_00:00,38.338799595832825
20231022_500101033_00:20,38.295681834220886
20231022_500101033_00:40,38.25261616706848
