id,sbi
20231021_500101008_00:00,16.245380759239197
20231021_500101008_00:20,16.253405928611755
20231021_500101008_00:40,16.257996082305908
20231021_500101008_01:00,16.26228630542755
20231021_500101008_01:20,16.258038640022278
20231021_500101008_01:40,16.251044988632202
20231021_500101008_02:00,16.244099974632263
20231021_500101008_02:20,16.23694622516632
20231021_500101008_02:40,16.229214906692505
20231021_500101008_03:00,16.219884634017944
20231021_500101008_03:20,16.210222005844116
20231021_500101008_03:40,16.20014190673828
20231021_500101008_04:00,16.186365365982056
20231021_500101008_04:20,16.164574801921844
20231021_500101008_04:40,16.139929831027985
20231021_500101008_05:00,16.116564631462097
20231021_500101008_05:20,16.094428539276123
20231021_500101008_05:40,16.074054539203644
20231021_500101008_06:00,16.054683685302734
20231021_500101008_06:20,16.035097002983093
20231021_500101008_06:40,16.012804865837097
20231021_500101008_07:00,15.98283714056015
20231021_500101008_07:20,15.889952898025513
20231021_500101008_07:40,15.423965156078339
20231021_500101008_08:00,14.929133415222168
20231021_500101008_08:20,13.872169971466064
20231021_500101008_08:40,11.412291407585144
20231021_500101008_09:00,6.480596840381622
20231021_500101008_09:20,6.111777484416962
20231021_500101008_09:40,5.9644598960876465
20231021_500101008_10:00,5.871959179639816
20231021_500101008_10:20,5.793274521827698
20231021_500101008_10:40,5.731082499027252
20231021_500101008_11:00,5.691793620586395
20231021_500101008_11:20,5.691222131252289
20231021_500101008_11:40,5.661680996417999
20231021_500101008_12:00,5.653968930244446
20231021_500101008_12:20,5.781367480754852
20231021_500101008_12:40,6.118615090847015
20231021_500101008_13:00,8.531466364860535
20231021_500101008_13:20,12.991600155830383
20231021_500101008_13:40,13.921729445457458
20231021_500101008_14:00,14.293580532073975
20231021_500101008_14:20,14.299783825874329
20231021_500101008_14:40,14.245279550552368
20231021_500101008_15:00,14.191707491874695
20231021_500101008_15:20,14.138479948043823
20231021_500101008_15:40,14.08513081073761
20231021_500101008_16:00,14.039138078689575
20231021_500101008_16:20,14.02382743358612
20231021_500101008_16:40,14.034653306007385
20231021_500101008_17:00,14.062287449836731
20231021_500101008_17:20,14.156129240989685
20231021_500101008_17:40,14.268492758274078
20231021_500101008_18:00,14.487543404102325
20231021_500101008_18:20,14.779312014579773
20231021_500101008_18:40,14.96383821964264
20231021_500101008_19:00,15.145492792129517
20231021_500101008_19:20,15.308563828468323
20231021_500101008_19:40,15.49435156583786
20231021_500101008_20:00,15.623019754886627
20231021_500101008_20:20,15.648595929145813
20231021_500101008_20:40,15.6450514793396
20231021_500101008_21:00,15.641770482063293
20231021_500101008_21:20,15.638576626777649
20231021_500101008_21:40,15.637733578681946
20231021_500101008_22:00,15.636892557144165
20231021_500101008_22:20,15.635990738868713
20231021_500101008_22:40,15.634720087051392
20231021_500101008_23:00,15.633271098136902
20231021_500101008_23:20,15.631825149059296
20231021_500101008_23:40,15.630377173423767
20231022_500101008_00:00,16.478321433067322
20231022_500101008_00:20,16.4641193151474
20231022_500101008_00:40,16.450170516967773
20231022_500101008_01:00,16.436728358268738
20231022_500101008_01:20,16.423286199569702
20231022_500101008_01:40,16.409929156303406
20231022_500101008_02:00,16.3965802192688
20231022_500101008_02:20,16.383231282234192
20231022_500101008_02:40,16.36916697025299
20231022_500101008_03:00,16.354839205741882
20231022_500101008_03:20,16.340142607688904
