id,sbi
20231021_500101031_00:00,4.394069314002991
20231021_500101031_00:20,4.421027600765228
20231021_500101031_00:40,4.4564080238342285
20231021_500101031_01:00,4.50587123632431
20231021_500101031_01:20,4.582876265048981
20231021_500101031_01:40,4.698525965213776
20231021_500101031_02:00,4.863492846488953
20231021_500101031_02:20,5.055556893348694
20231021_500101031_02:40,5.345073938369751
20231021_500101031_03:00,5.68600058555603
20231021_500101031_03:20,6.109389066696167
20231021_500101031_03:40,6.560238599777222
20231021_500101031_04:00,6.962631344795227
20231021_500101031_04:20,7.255617380142212
20231021_500101031_04:40,7.567156553268433
20231021_500101031_05:00,7.736762166023254
20231021_500101031_05:20,7.848454713821411
20231021_500101031_05:40,7.889518141746521
20231021_500101031_06:00,7.771711349487305
20231021_500101031_06:20,7.6048630475997925
20231021_500101031_06:40,7.14783787727356
20231021_500101031_07:00,5.605796575546265
20231021_500101031_07:20,3.4554165601730347
20231021_500101031_07:40,1.0078567266464233
20231021_500101031_08:00,0.2089335396885872
20231021_500101031_08:20,0.16576655209064484
20231021_500101031_08:40,0.17631158232688904
20231021_500101031_09:00,0.18348094075918198
20231021_500101031_09:20,0.191667377948761
20231021_500101031_09:40,0.20129092037677765
20231021_500101031_10:00,0.21046165376901627
20231021_500101031_10:20,0.21954849362373352
20231021_500101031_10:40,0.22853415459394455
20231021_500101031_11:00,0.2370334044098854
20231021_500101031_11:20,0.24212650954723358
20231021_500101031_11:40,0.24720512330532074
20231021_500101031_12:00,0.2544013410806656
20231021_500101031_12:20,0.2653792127966881
20231021_500101031_12:40,0.2816346660256386
20231021_500101031_13:00,0.3764474391937256
20231021_500101031_13:20,0.5743034556508064
20231021_500101031_13:40,0.7978510856628418
20231021_500101031_14:00,0.9758628904819489
20231021_500101031_14:20,0.9578689932823181
20231021_500101031_14:40,0.9150175005197525
20231021_500101031_15:00,0.8759774267673492
20231021_500101031_15:20,0.8353343605995178
20231021_500101031_15:40,0.7938450574874878
20231021_500101031_16:00,0.7508625090122223
20231021_500101031_16:20,0.7125016301870346
20231021_500101031_16:40,0.6829263269901276
20231021_500101031_17:00,0.6497276574373245
20231021_500101031_17:20,0.6164650619029999
20231021_500101031_17:40,0.5903119593858719
20231021_500101031_18:00,0.565548725426197
20231021_500101031_18:20,0.5415049567818642
20231021_500101031_18:40,0.6096232682466507
20231021_500101031_19:00,0.9774990379810333
20231021_500101031_19:20,1.5638074278831482
20231021_500101031_19:40,2.136194258928299
20231021_500101031_20:00,2.423042356967926
20231021_500101031_20:20,2.6178574562072754
20231021_500101031_20:40,2.8046822547912598
20231021_500101031_21:00,3.0597639083862305
20231021_500101031_21:20,3.507032096385956
20231021_500101031_21:40,4.797471463680267
20231021_500101031_22:00,7.0402854681015015
20231021_500101031_22:20,9.196718335151672
20231021_500101031_22:40,10.818712711334229
20231021_500101031_23:00,11.96121335029602
20231021_500101031_23:20,12.615082263946533
20231021_500101031_23:40,13.039910793304443
20231022_500101031_00:00,14.67066764831543
20231022_500101031_00:20,16.371344327926636
20231022_500101031_00:40,17.23458766937256
20231022_500101031_01:00,17.3662531375885
20231022_500101031_01:20,17.451858520507812
20231022_500101031_01:40,17.493226528167725
20231022_500101031_02:00,17.542825937271118
20231022_500101031_02:20,17.59930968284607
20231022_500101031_02:40,17.666243314743042
20231022_500101031_03:00,17.7512526512146
20231022_500101031_03:20,17.839632034301758
20231022_500101031_03:40,17.93187975883484
20231022_500101031_04:00,18.028557300567627
20231022_500101031_04:20,18.128366470336914
20231022_500101031_04:40,18.171184062957764
20231022_500101031_05:00,18.20521116256714
20231022_500101031_05:20,18.213504552841187
20231022_500101031_05:40,18.194870948791504
20231022_500101031_06:00,18.160948753356934
20231022_500101031_06:20,18.08100461959839
20231022_500101031_06:40,17.942389249801636
20231022_500101031_07:00,17.774605751037598
20231022_500101031_07:20,17.582058906555176
20231022_500101031_07:40,17.378361225128174
20231022_500101031_08:00,16.88773512840271
20231022_500101031_08:20,16.416208744049072
20231022_500101031_08:40,15.93204140663147
20231022_500101031_09:00,15.231106281280518
20231022_500101031_09:20,12.271144390106201
20231022_500101031_09:40,8.557767868041992
20231022_500101031_10:00,5.609399676322937
20231022_500101031_10:20,3.7689486145973206
20231022_500101031_10:40,2.3588481545448303
20231022_500101031_11:00,1.4183679223060608
20231022_500101031_11:20,1.0777407884597778
20231022_500101031_11:40,0.958825945854187
20231022_500101031_12:00,0.9300131350755692
20231022_500101031_12:20,0.9135065972805023
20231022_500101031_12:40,0.9015877544879913
20231022_500101031_13:00,0.8944910764694214
20231022_500101031_13:20,0.890968069434166
20231022_500101031_13:40,0.8888879418373108
20231022_500101031_14:00,0.8866945654153824
20231022_500101031_14:20,0.9041218459606171
20231022_500101031_14:40,0.9309089183807373
20231022_500101031_15:00,0.9861427545547485
20231022_500101031_15:20,1.1402547359466553
20231022_500101031_15:40,1.5170428156852722
20231022_500101031_16:00,2.096232920885086
20231022_500101031_16:20,2.365698367357254
20231022_500101031_16:40,2.498847097158432
20231022_500101031_17:00,2.55455881357193
20231022_500101031_17:20,2.5882139801979065
20231022_500101031_17:40,2.6221245527267456
20231022_500101031_18:00,2.655816376209259
20231022_500101031_18:20,2.6901957392692566
20231022_500101031_18:40,2.725192904472351
20231022_500101031_19:00,2.7606961131095886
20231022_500101031_19:20,2.806209921836853
20231022_500101031_19:40,2.9131516814231873
20231022_500101031_20:00,3.18535715341568
20231022_500101031_20:20,3.8692110776901245
20231022_500101031_20:40,6.845263242721558
20231022_500101031_21:00,10.775492191314697
20231022_500101031_21:20,13.266572952270508
20231022_500101031_21:40,14.932074546813965
20231022_500101031_22:00,16.086097955703735
20231022_500101031_22:20,16.663795709609985
20231022_500101031_22:40,17.03482747077942
20231022_500101031_23:00,17.30051040649414
20231022_500101031_23:20,17.524402141571045
20231022_500101031_23:40,17.742483615875244
20231023_500101031_00:00,8.806659579277039
20231023_500101031_00:20,9.013394117355347
20231023_500101031_00:40,9.274767637252808
